DataCode,RecType,CaptureID,CaptureDate,Watershed,SpeciesCode,CaptureTime,CaptureMethod,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,HowAged,Sex,CP,BP,HowSexed,HeadBill,Tarsus,WingChord,MoltScore,FatScore,BloodSample,BirdMass,HowWeighed,Bander,Photos,TotalBlood,Haematocrit,Feather,FeatherCollected,ConcTRIG,TRIG,ConcBUTY,BUTY,FatMass,LeanMass,BodyWater,PositionRegion,PositionX,PositionY,Notes
CBS01,1,2481,6/12/2018,C3B,EAME,11:00:00,hand,FALSE,1713,53207,NA,NG,OnNest,F,0,0,Molecular,-999,33.7,-999,-999,-999,TRUE,42.55,DigitalScale,SKW,FALSE,-999,36,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711833,4329732,
CBS01,1,2480,6/12/2018,C3B,EAME,11:00:00,hand,FALSE,1713,53206,NA,NG,OnNest,F,0,0,Molecular,-999,31.1,61,-999,-999,TRUE,38.85,DigitalScale,SKW,FALSE,-999,35,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711833,4329732,
CBS01,1,2353,6/12/2018,C3SA,GRSP,06:30:00,mistnet,FALSE,2621,21415,YS-KW,AHY,CP,M,4,0,CP,28.6,18.8,64,0,0,TRUE,16.61,DigitalScale,KET,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710978,4330713,
CBS01,1,2352,6/12/2018,C3A,GRSP,10:45:00,mistnet,FALSE,890,22342,DS-KR,AHY,CP,M,5,0,CP,28.9,19.9,61.5,0,0,TRUE,15.95,DigitalScale,AB,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712149,4330187,No plasma
CBS01,1,2351,6/12/2018,C3A,GRSP,08:14:00,mistnet,FALSE,890,22341,GG-SP,AHY,CP,M,5,0,CP,29.6,20.7,61,0,1,FALSE,17.8,DigitalScale,MKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712149,4330187,No blood. Wasn't sealed tightly. Lost blood in centrifuge. R1:1
CBS01,1,2350,6/12/2018,C3A,EAME,07:02:00,mistnet,FALSE,1713,99847,NA,AHY,OnNest,F,0,3,BP,55.2,36.9,104,0,0,FALSE,-999,NA,MKW,FALSE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712553,4330143,EAME
CBS01,1,2489,6/13/2018,C3B,BHCO,11:20:00,hand,FALSE,2661,19403,NA,NG,OnNest,M,0,0,Molecular,-999,25,47.5,-999,-999,TRUE,24.51,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712106,4329486,
CBS01,1,2492,6/13/2018,C3B,DICK,10:45:00,hand,FALSE,2641,99902,NA,NG,OnNest,M,0,0,Molecular,-999,23.8,45.6,-999,-999,TRUE,23.68,DigitalScale,BNP,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712156,4329654,
CBS01,1,2491,6/13/2018,C3B,DICK,10:45:00,hand,FALSE,2661,19402,NA,NG,OnNest,U,0,0,NA,-999,22.5,38,-999,-999,TRUE,15.82,DigitalScale,BNP,FALSE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712156,4329654,Didn't measure ul plasma
CBS01,1,2490,6/13/2018,C3B,DICK,10:45:00,hand,FALSE,2661,19401,NA,NG,OnNest,M,0,0,Molecular,-999,21.2,41.1,-999,-999,TRUE,16.05,DigitalScale,SKW,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712156,4329654,
CBS01,1,2356,6/14/2018,C3SB,GRSP,09:00:00,mistnet,FALSE,2621,21498,YS-DW,AHY,CP,M,4,0,CP,27.6,20,63,0,1,FALSE,16.72,DigitalScale,BNP,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711771,4331698,Tube broke in centrfuge.
CBS01,1,2355,6/14/2018,C3SC,GRSP,07:00:00,mistnet,FALSE,2621,21499,SD-PR,AHY,CP,M,5,0,CP,27.8,19,62,0,1,TRUE,15.81,DigitalScale,BNP,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711917,4329402,Tube broken in field
CBS01,1,2354,6/14/2018,C3SC,GRSP,06:30:00,mistnet,FALSE,2621,21500,GS-YO,AHY,CP,M,5,0,CP,29.7,20.5,65,0,1,TRUE,17.56,DigitalScale,BNP,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711735,4331915,Too little blood to spin
CBS01,1,2552,6/15/2018,K1B,BHCO,10:00:00,hand,FALSE,2641,99904,NA,NG,OnNest,U,0,0,NA,-999,17.5,24,-999,-999,TRUE,13.32,DigitalScale,MKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711240,4329367,Too little for plasma
CBS01,1,2551,6/15/2018,K1B,BHCO,10:00:00,hand,FALSE,2641,99903,NA,NG,OnNest,F,0,0,Molecular,-999,20.2,33.5,-999,-999,TRUE,19.38,DigitalScale,DJS,FALSE,-999,31,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711240,4329367,
CBS01,1,2550,6/15/2018,K1B,DICK,10:00:00,hand,FALSE,2661,19405,NA,NG,OnNest,F,0,0,Molecular,-999,19.1,34,-999,-999,TRUE,12.44,DigitalScale,DJS,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711240,4329367,Very active/squirmy
CBS01,1,2559,6/17/2018,N4A,BHCO,10:15:00,hand,FALSE,2641,99908,NA,NG,OnNest,F,0,0,Molecular,-999,23.2,46.5,-999,-999,TRUE,22.75,DigitalScale,SKW,FALSE,-999,42,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707112,4328165,
CBS01,1,2558,6/17/2018,N4A,BHCO,10:15:00,hand,FALSE,2641,99907,NA,NG,OnNest,F,0,0,Molecular,-999,21.7,44.5,-999,-999,TRUE,22.34,DigitalScale,DJS,FALSE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707112,4328165,
CBS01,1,2557,6/17/2018,N4A,DICK,10:15:00,hand,FALSE,2661,19411,NA,NG,OnNest,M,0,0,Molecular,-999,20.5,37,-999,-999,TRUE,14.12,DigitalScale,SKW,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707112,4328165,
CBS01,1,2556,6/17/2018,N4A,DICK,10:15:00,hand,FALSE,2661,19406,NA,NG,OnNest,F,0,0,Molecular,-999,21.8,42,-999,-999,TRUE,16.56,DigitalScale,DJS,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707112,4328165,
CBS01,1,2639,6/17/2018,C3B,GRSP,07:50:00,hand,FALSE,2621,21423,NA,NG,OnNest,U,0,0,NA,-999,17.6,33.5,-999,-999,TRUE,11.45,DigitalScale,DJS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711736,4329723,
CBS01,1,2638,6/17/2018,C3B,GRSP,07:50:00,hand,FALSE,2621,21424,NA,NG,OnNest,U,0,0,NA,-999,18.3,34.5,-999,-999,TRUE,11.69,DigitalScale,SKW,FALSE,-999,38,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711736,4329723,
CBS01,1,2637,6/17/2018,C3B,GRSP,07:50:00,hand,FALSE,2621,21425,NA,NG,OnNest,U,0,0,NA,-999,18.8,34,-999,-999,TRUE,11.91,DigitalScale,DJS,FALSE,-999,36,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711736,4329723,
CBS01,1,2636,6/17/2018,C3B,GRSP,07:50:00,hand,FALSE,2621,21426,NA,NG,OnNest,U,0,0,NA,-999,18.1,34.5,-999,-999,TRUE,11.88,DigitalScale,SKW,FALSE,-999,41,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711736,4329723,
CBS01,1,2657,6/17/2018,SuB,BHCO,09:45:00,hand,FALSE,2641,99906,NA,NG,OnNest,U,0,0,NA,-999,24,54.5,-999,-999,TRUE,23.62,DigitalScale,SKW,FALSE,-999,54,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710355,4327966,
CBS01,1,2656,6/17/2018,SuB,BHCO,09:45:00,hand,FALSE,2641,99905,NA,NG,OnNest,U,0,0,NA,-999,26.5,57,-999,-999,TRUE,28.01,DigitalScale,SKW,FALSE,-999,54,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710355,4327966,
CBS01,1,2654,6/18/2018,N1B,BHCO,11:50:00,hand,FALSE,2641,99910,NA,NG,OnNest,U,0,0,NA,-999,26.4,54,-999,-999,FALSE,32,DigitalScale,MKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710404,4328074,
CBS01,1,2405,6/19/2018,C3C,GRSP,10:07:00,mistnet,FALSE,2621,21421,SD-RR,AHY,CP,M,4,0,CP,29.2,19.6,65,0,2,TRUE,18.42,DigitalScale,SKW,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712379,4328948,
CBS01,1,2404,6/19/2018,C3C,GRSP,09:30:00,mistnet,FALSE,2621,21422,KP-KS,AHY,CP,M,3,0,CP,29,19.8,61,0,2,FALSE,17.12,DigitalScale,SKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712379,4328948,tube broke  lost blood in lab
CBS01,1,2403,6/19/2018,C3SB,GRSP,09:27:00,mistnet,FALSE,890,22345,AS-AG,AHY,OnNest,F,0,4,BP,28.9,20.2,59,0,2,TRUE,15.67,DigitalScale,MKW,TRUE,-999,48,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,bander: MKW; location: C3SB-MKW-6G
CBS01,1,2402,6/19/2018,C3SB,GRSP,08:21:00,mistnet,FALSE,890,22344,DS-DR,AHY,CP,M,5,0,CP,29,20,61,0,0,TRUE,16.53,DigitalScale,MKW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,Tube broke  too little plasma to keep; bander: MKW; location: C3SB-MKW-6G
CBS01,1,2401,6/19/2018,C3SB,GRSP,07:01:00,mistnet,FALSE,890,22343,WW-SR,AHY,CP,M,4,0,CP,28.1,20.7,61.5,0,2,TRUE,16.2,DigitalScale,MKW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712173,4331279,Bander: MKW
CBS01,1,2400,6/19/2018,C3SB,GRSP,06:21:00,mistnet,TRUE,2181,40635,OK-YS,SY,Recap,M,4,0,CP,27.2,21.7,61.5,0,1,TRUE,16.33,DigitalScale,MKW,TRUE,-999,52,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712259,4331301,Body feathers worn;Banded as HY in 2017. Color-bands applied this capture.
CBS01,1,2464,6/20/2018,C3A,EAME,10:40:00,hand,FALSE,1713,53286,NA,NG,OnNest,F,0,0,Molecular,-999,36.5,64.5,-999,-999,TRUE,44.39,DigitalScale,SKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712252,4330112,Tube broke
CBS01,1,2465,6/20/2018,C3A,EAME,10:40:00,hand,FALSE,1713,53285,NA,NG,OnNest,M,0,0,Molecular,-999,34.4,63,-999,-999,TRUE,44.35,DigitalScale,SKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712252,4330112,Too small for plasma
CBS01,1,2466,6/20/2018,C3A,EAME,10:40:00,hand,FALSE,1713,53284,NA,NG,OnNest,U,0,0,NA,-999,37.1,68,-999,-999,TRUE,50.52,DigitalScale,BNP,FALSE,-999,36,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712252,4330112,
CBS01,1,2526,6/21/2018,C3SB,GRSP,07:25:00,hand,FALSE,890,22348,NA,NG,OnNest,U,0,0,NA,-999,20,39,-999,-999,TRUE,11.87,DigitalScale,BNP,FALSE,-999,42,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711475,4330731,
CBS01,1,2524,6/21/2018,C3SB,GRSP,07:25:00,hand,FALSE,890,22346,NA,NG,OnNest,F,0,0,Molecular,-999,19.6,39.5,-999,-999,TRUE,12.18,DigitalScale,DJS,FALSE,-999,41,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711475,4330731,
CBS01,1,2527,6/21/2018,C3SB,GRSP,07:25:00,hand,FALSE,890,22349,NA,NG,OnNest,U,0,0,NA,-999,19.3,38.5,-999,-999,TRUE,11.33,DigitalScale,BNP,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711475,4330731,
CBS01,1,2525,6/21/2018,C3SB,GRSP,07:25:00,hand,FALSE,890,22347,NA,NG,OnNest,F,0,0,Molecular,-999,19.8,37.5,-999,-999,TRUE,11.55,DigitalScale,DJS,FALSE,-999,37,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711475,4330731,
CBS01,1,2528,6/21/2018,C3SB,GRSP,07:25:00,hand,FALSE,890,22350,NA,NG,OnNest,U,0,0,NA,-999,19.8,34.5,-999,-999,TRUE,10.59,DigitalScale,DJS,FALSE,-999,40,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711475,4330731,
CBS01,1,2651,6/21/2018,C3SB,GRSP,08:18:00,hand,FALSE,890,22353,NA,NG,OnNest,U,0,0,NA,-999,18.6,37,-999,-999,TRUE,10.16,DigitalScale,BNP,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,Too little blood to get plasma
CBS01,1,2650,6/21/2018,C3SB,GRSP,08:18:00,hand,FALSE,890,22352,NA,NG,OnNest,U,0,0,NA,-999,18.8,38,-999,-999,TRUE,11.33,DigitalScale,BNP,FALSE,-999,40,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,
CBS01,1,2649,6/21/2018,C3SB,GRSP,08:18:00,hand,FALSE,890,22351,NA,NG,OnNest,U,0,0,NA,-999,17.7,33,-999,-999,TRUE,9.89,DigitalScale,BNP,FALSE,-999,42,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,
CBS01,1,2648,6/21/2018,C3SB,BHCO,08:18:00,hand,FALSE,2651,51197,NA,NG,OnNest,U,0,0,NA,-999,23.2,47.5,-999,-999,FALSE,19.32,DigitalScale,BNP,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,no blood
CBS01,1,2647,6/21/2018,C3SB,BHCO,08:18:00,hand,FALSE,2651,51198,NA,NG,OnNest,U,0,0,NA,-999,23.7,48.5,-999,-999,TRUE,23.81,DigitalScale,BNP,FALSE,-999,33,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712571,4331503,
CBS01,1,2504,6/22/2018,C3B,DICK,06:42:00,hand,FALSE,1931,2646,NA,NG,OnNest,U,0,0,NA,-999,17.7,28,-999,-999,TRUE,8.54,DigitalScale,JLG,FALSE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712256,4329618,
CBS01,1,2503,6/22/2018,C3B,BHCO,06:42:00,hand,FALSE,2651,51110,NA,NG,OnNest,F,0,0,Molecular,-999,20.9,36,-999,-999,TRUE,16.64,DigitalScale,JLG,TRUE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712256,4329618,
CBS01,1,2502,6/22/2018,C3B,DICK,06:42:00,hand,FALSE,1931,2645,NA,NG,OnNest,F,0,0,Molecular,-999,20.9,40,-999,-999,TRUE,13.09,DigitalScale,DJS,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712256,4329618,
CBS01,1,2501,6/22/2018,C3B,DICK,06:42:00,hand,FALSE,1931,2644,NA,NG,OnNest,M,0,0,Molecular,-999,23.7,43,-999,-999,TRUE,17.53,DigitalScale,DJS,FALSE,-999,53,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712256,4329618,
CBS01,1,2458,6/23/2018,2D,DICK,06:15:00,hand,FALSE,1931,2647,NA,NG,OnNest,M,0,0,Molecular,-999,22.2,35,-999,-999,TRUE,16.01,DigitalScale,DJS,FALSE,-999,57,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711380,4328640,Mass is without transmitter
CBS01,1,2407,6/23/2018,C3SB,GRSP,09:30:00,mistnet,TRUE,1831,10470,OS-KR,ATY,Recap,M,5,0,CP,29,19.5,64,0,0,TRUE,16.86,DigitalScale,AB,TRUE,-999,54,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,713496,4334438,RI4 banded in 2014
CBS01,1,2461,6/23/2018,2D,DICK,06:15:00,hand,FALSE,1931,2650,NA,NG,OnNest,U,0,0,NA,-999,22.6,35,-999,-999,TRUE,14.46,DigitalScale,KET,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711380,4328640,Not enough blood to centrifuge
CBS01,1,2460,6/23/2018,2D,DICK,06:15:00,hand,FALSE,1931,2649,NA,NG,OnNest,U,0,0,NA,-999,21.5,33,-999,-999,TRUE,12.85,DigitalScale,KET,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711380,4328640,
CBS01,1,2459,6/23/2018,2D,DICK,06:15:00,hand,FALSE,1931,2648,NA,NG,OnNest,M,0,0,Molecular,-999,18.8,25.5,-999,-999,TRUE,12.93,DigitalScale,DJS,FALSE,-999,31,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711380,4328640,
CBS01,1,2408,6/23/2018,C3SB,GRSP,11:55:00,mistnet,FALSE,890,22360,OG-SO,AHY,CP,M,5,0,CP,28.7,20.2,62.5,0,0.5,TRUE,16.82,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711155,4331574,Changed  from 22560 to 22360 because the date and watershed matched for it to be 22360 and we don't have 22560
CBS01,1,2406,6/23/2018,C3SA,GRSP,09:37:00,mistnet,FALSE,890,22359,DS-DK,AHY,CP,M,4,0,CP,29.4,20.1,62.5,0,0,TRUE,18.34,DigitalScale,KET,TRUE,-999,51,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711267,4331451,
CBS01,1,2500,6/24/2018,C3B,DICK,09:25:00,hand,FALSE,2661,19414,NA,NG,OnNest,U,0,0,NA,-999,21,44.5,-999,-999,TRUE,15.56,DigitalScale,DJS,FALSE,-999,46,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711837,4329756,NG #2
CBS01,1,2499,6/24/2018,C3B,DICK,09:25:00,hand,FALSE,2661,19413,NA,NG,OnNest,F,0,0,Molecular,-999,20,31,-999,-999,TRUE,8.26,DigitalScale,SKW,FALSE,-999,50,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711837,4329756,
CBS01,1,2498,6/24/2018,C3B,DICK,09:25:00,hand,FALSE,2661,19412,NA,NG,OnNest,M,0,0,Molecular,-999,23.3,45,-999,-999,TRUE,17.67,DigitalScale,SKW,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711837,4329756,150.871; NG #1
CBS01,1,2546,6/24/2018,K1A,DICK,11:00:00,hand,FALSE,2661,19417,NA,NG,OnNest,U,0,0,NA,-999,20.9,38.4,-999,-999,TRUE,17.3,DigitalScale,DJS,FALSE,-999,38,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,709483,4331416,
CBS01,1,2545,6/24/2018,K1A,DICK,11:00:00,hand,FALSE,2661,19416,NA,NG,OnNest,M,0,0,Molecular,-999,23.8,43,-999,-999,TRUE,18.04,DigitalScale,SKW,FALSE,-999,36,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,709483,4331416,
CBS01,1,2544,6/24/2018,K1A,DICK,11:00:00,hand,FALSE,2661,19415,NA,NG,OnNest,F,0,0,Molecular,-999,21.4,42,-999,-999,TRUE,16.17,DigitalScale,DJS,FALSE,-999,46,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,709483,4331416,Transmitter #150.598
CBS01,1,2515,6/25/2018,C3SA,DICK,11:00:00,hand,FALSE,2641,99912,NA,NG,OnNest,U,0,0,NA,-999,22.5,42,-999,-999,TRUE,18.64,DigitalScale,KET,FALSE,-999,50,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710752,4332402,(Richard!) Too little blood for plasma sample
CBS01,1,2514,6/25/2018,C3SA,BHCO,11:00:00,hand,FALSE,2641,99911,NA,NG,OnNest,M,0,0,Molecular,-999,22,41.5,-999,-999,TRUE,24.07,DigitalScale,JLG,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710752,4332402,
CBS01,1,2513,6/25/2018,C3SA,DICK,11:00:00,hand,FALSE,2661,19419,NA,NG,OnNest,F,0,0,Molecular,-999,21,34,-999,-999,TRUE,14.7,DigitalScale,DJS,FALSE,-999,40,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710752,4332402,
CBS01,1,2512,6/25/2018,C3SA,DICK,11:00:00,hand,FALSE,2661,19418,NA,NG,OnNest,F,0,0,Molecular,-999,20.1,37,-999,-999,TRUE,14.17,DigitalScale,SKW,FALSE,-999,40,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710752,4332402,
CBS01,1,2416,6/27/2018,C3SA,GRSP,12:43:00,mistnet,TRUE,1831,10139,WG-RS,ATY,Recap,M,5,0,CP,29.5,19.7,61.5,0,0,TRUE,16.97,DigitalScale,AB,TRUE,-999,51,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710841,4332388,Recap from 2015! Replaced W and R bands.; Age changed form AHY to ATY (MDR 2-Jul-20)
CBS01,1,2415,6/27/2018,C3SA,GRSP,11:12:00,mistnet,FALSE,890,22354,GG-PS,AHY,Plumage,M,5,0,CP,28.8,18.4,61.5,0,1,TRUE,16.59,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710841,4332388,
CBS01,1,2413,6/27/2018,C3B,GRSP,07:15:00,mistnet,TRUE,890,22486,AS-BG,AHY,Plumage,F,0,3,BP,29.2,20.6,59,0,2,FALSE,17.17,DigitalScale,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710841,4332388,Didn't take blood  recap from this year. (Incorrectly recorded on cap sheet as GS-BG. Based on band # and previous cap photos  changed in DB to AS-BG on 22-May-20 by KMS.)
CBS01,1,2449,6/30/2018,1D,GRSP,07:00:00,hand,FALSE,890,22362,NA,NG,OnNest,U,0,0,NA,-999,18.4,35.4,-999,-999,TRUE,9.63,DigitalScale,JLG,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711065,4328574,not enough blood to centrifuge
CBS01,1,2448,6/30/2018,1D,GRSP,07:00:00,hand,FALSE,890,22361,NA,NG,OnNest,U,0,0,NA,-999,17.9,33.5,-999,-999,TRUE,9,DigitalScale,BNP,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711065,4328574,2 blood tubes  not enough blood to centrifuge
CBS01,1,2447,6/30/2018,1D,GRSP,07:00:00,hand,FALSE,890,22358,NA,NG,OnNest,U,0,0,NA,-999,19.1,37.5,-999,-999,TRUE,9.14,DigitalScale,SKW,FALSE,-999,60,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711065,4328574,fledged and recaptured
CBS01,1,2446,6/30/2018,1D,GRSP,07:00:00,hand,FALSE,890,22357,NA,NG,OnNest,U,0,0,NA,-999,18.1,37,-999,-999,TRUE,9.71,DigitalScale,KET,FALSE,-999,52,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711065,4328574,
CBS01,1,2422,6/30/2018,1D,GRSP,06:41:00,mistnet,FALSE,890,22356,BA-YS,AHY,Plumage,F,0,3,BP,29,19.5,62.5,0,1,TRUE,14.57,DigitalScale,SKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711065,4328574,2 Tubes  not enough to centrifuge.
CBS01,1,2421,6/30/2018,1D,GRSP,06:32:00,mistnet,FALSE,890,22355,PO-SO,AHY,Plumage,M,3,0,CP,29.3,20,63.5,0,1,TRUE,16.88,DigitalScale,SKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711065,4328574,2 Tubes  not enough to centrifuge.
CBS01,1,2425,7/3/2018,K1B,GRSP,08:00:00,mistnet,FALSE,890,22365,WY-SR,AHY,Plumage,M,5,0,CP,28.4,22.3,61,0,0,TRUE,15.93,DigitalScale,MKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,709541,4331554,centrifuge broke  unable to get blood measurements
CBS01,1,2428,7/4/2018,C3SA,GRSP,10:30:00,mistnet,FALSE,890,22368,SK-KY,AHY,Plumage,M,5,0,CP,28.5,20.2,63,0,2,TRUE,17.28,DigitalScale,MKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710869,4332070,centrifuge broken
CBS01,1,2427,7/4/2018,C3SA,GRSP,07:10:00,mistnet,FALSE,890,22367,NA,HY,Plumage,M,1,0,NA,26.5,19.2,56.5,0,2,TRUE,14.33,DigitalScale,MKW,TRUE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710881,4332056,centrifuge broken  only given a silver band because HY bird
CBS01,1,2426,7/4/2018,C3SA,GRSP,07:07:00,mistnet,FALSE,890,22366,KS-RG,AHY,Plumage,M,4,0,CP,28.2,19.9,61.5,0,0,TRUE,17.58,DigitalScale,KET,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710881,4332056,centrifuge broken
CBS01,1,2536,7/8/2018,C3SB,EAME,10:20:00,hand,FALSE,1713,99849,NA,NG,OnNest,M,0,0,Molecular,-999,37.1,63.5,-999,-999,TRUE,44.1,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711265,4331289,
CBS01,1,2539,7/8/2018,C3SB,EAME,10:20:00,hand,FALSE,1713,99852,NA,NG,OnNest,U,0,0,NA,-999,36.5,62,-999,-999,TRUE,49.81,DigitalScale,SKW,FALSE,-999,36,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711265,4331289,
CBS01,1,2537,7/8/2018,C3SB,EAME,10:20:00,hand,FALSE,1713,99850,NA,NG,OnNest,U,0,0,NA,-999,33.1,54.5,-999,-999,TRUE,40.19,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711265,4331289,
